index,url,judul,tanggal,total_entities,gpe_count,gpe_entities,gpe_avg_score,gpe_max_score,loc_count,loc_entities,loc_avg_score,loc_max_score,nor_count,nor_entities,nor_avg_score,nor_max_score,law_count,law_entities,law_avg_score,law_max_score,dat_count,dat_entities,dat_avg_score,dat_max_score,per_count,per_entities,per_avg_score,per_max_score,crimetype_count,crimetype_entities,crimetype_avg_score,crimetype_max_score,evidence_count,evidence_entities,evidence_avg_score,evidence_max_score
577,https://www.detik.com/sumbagsel/hukum-dan-kriminal/d-7584409/aksi-emak-emak-hingga-ditangkapnya-3-bos-narkoba-helen-tikui-dan-ameng,"Aksi Emak-emak hingga Ditangkapnya 3 Bos Narkoba: Helen, Tikui dan Ameng",2024-10-12 15:30:00,101,12,ĠJambi; ĠJambi; 5 ĠKelurahan ĠRawas ari ĠKota ĠJambi; ĠKembangan ĠJakarta ĠBarat; ĠJakarta ĠSelatan; ĠJambi; ĠJakarta; ĠKota ĠJambi; ĠJakarta; ĠKota ĠJambi; ĠJambi; 5 ĠRawas ari ĠKota ĠJambi,0.989,1.0,5,ĠRT Ġ; Ġeks Ġlokalisasi ĠP ucuk; ĠP ucuk; Ġkawasan ĠJel utung; ĠRT Ġ,0.811,0.941,3,Ġdetik S umb ag sel; Ġgabungan; Ġdetik News,0.872,0.969,0,,0.0,0.0,13,22 Juli 2023; Minggu; 23/7/2023; Rabu; Kemarin; Kamis; 10/10/2024; Kamis; pagi; Malam ; malam; Jumat; 11/10/2024,0.95,0.95,39,ĠHelen ĠTik ui; ĠAm eng; ĠS; ĠS; ĠS; ĠS; ĠS ĠS; ĠS; ĠHelen; ĠDid in; ĠHelen; ĠH; ĠKombes ĠMulia; ĠHelen; ĠCH ĠC ĠY; ĠA; ĠH; ĠHelen; ĠTik ui; ĠAm eng; ĠM; ĠT ĠA; ĠM; ĠKombes ĠMulia; ĠTik ui; ĠHelen; ĠAm eng; ĠHelen; T ik ui; ĠAm eng; ĠHelen; ĠBrigjen ĠMukti ĠJuh arsa; ĠTik ui; ĠT; ĠHelen ĠTik ui; ĠAm eng ĠMukti; ĠHelen; ĠHelen; ĠMukti,0.913,1.0,26,narkoba; narkoba; narkoba; narkoba; narkoba; pencurian; narkoba; narkoba; pencurian; narkoba; pencurian; pencurian; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; kasus narkoba; narkoba; narkoba; narkoba; narkoba; narkoba,0.915,1.0,3,bukti; bukti; laptop,1.0,1.0
578,https://www.detik.com/jabar/hukum-dan-kriminal/d-7583843/nahas-pemuda-bandung-diserang-2-geng-motor-dalam-semalam,"Nahas Pemuda Bandung, Diserang 2 Geng Motor dalam Semalam",2024-10-12 09:30:00,34,4,ĠKota ĠBandung; ĠLembang ĠKabupaten ĠBandung ĠBarat K BB; ĠLembang; ĠKota ĠBandung,0.964,0.996,9,ĠJalan ĠBK R; ĠJalan ĠLas wi; ĠJalan ĠPeta; ĠPatung ĠIkan ĠJalan ĠBK R; ĠJalan ĠBK R; ĠPatung ĠIkan; ĠBuah batu; ĠJalan ĠBK R Ġdepan ĠAlfa Ġ( min im arket; ĠJalan ĠPeta,0.956,1.0,0,,0.0,0.0,1,ĠPasal Ġ 170,0.996,0.996,8,28 September 2024; Jumat; 11/10/2024; Jumat; malam ; pukul 19.00; Sabtu; pukul 01.30,0.95,0.95,6,ĠSAS; ĠF G; ĠM ĠFahmi; ĠKombes ĠBudi ĠS artono; ĠBudi ĠS artono; ĠBudi,0.931,0.999,5,pembegalan; pembegalan; penganiayaan; penganiayaan; penganiayaan,1.0,1.0,1,handphone,1.0,1.0
579,https://www.detik.com/jabar/hukum-dan-kriminal/d-7583186/kronologi-fahmi-cs-dikeroyok-komplotan-geng-motor-bandung,Kronologi Fahmi cs Dikeroyok Komplotan Geng Motor Bandung,2024-10-11 14:22:00,33,6,ĠBandung; ĠLembang; ĠKecamatan ĠReg ol ĠKota ĠBandung; ĠLembang; ĠLembang; ĠLembang,0.955,1.0,9,ĠJalan ĠBK R; ĠMapolrestabes ĠBandung; ĠJalan ĠLas wi; ĠJalan ĠPeta; ĠPatung ĠIkan ĠJalan ĠBK R; ĠJalan ĠBK R; ĠPatung ĠIkan; ĠBuah batu; ĠJalan ĠBK R Ġdepan ĠAlfa Ġ( min im arket,0.933,1.0,0,,0.0,0.0,1,ĠPasal Ġ 170,0.991,0.991,7,Jumat; 11/10/2024; Jumat; malam ; pukul 19.00; Sabtu; Pukul 01.30,0.95,0.95,8,ĠS; ĠKombes ĠBudi ĠS artono; ĠFahmi ĠNabil; ĠDika; ĠBudi; ĠSAS; ĠF G; ĠR,0.985,1.0,2,penganiayaan; penganiayaan,1.0,1.0,0,,0.0,0.0
580,https://www.detik.com/sumut/hukum-dan-kriminal/d-7581162/anggota-dprd-tapsel-ditangkap-kasus-pengeroyokan-dibawa-ke-polda-sumut,Anggota DPRD Tapsel Ditangkap Kasus Pengeroyokan Dibawa ke Polda Sumut,2024-10-10 13:15:00,25,3,ĠPad; imp uan; imp,0.791,0.932,3,ĠPL TA ĠBatang ĠTor u; angs id; Ġhotel ĠKota ĠPad angs id uan,0.677,0.775,2,Ġdetik Sumut; ĠPT ĠSA E,0.987,0.991,1,ĠPasal Ġ 170 ĠKUHP,0.977,0.977,2,Kamis; 10/10/2024,0.95,0.95,10,ĠES; ĠES; ĠAKBP ĠYas ir ĠAhmadi; ĠES; ĠYas ir; ĠES; ĠYas ir; ĠYas ir; ĠES; ĠES,0.931,0.998,4,pengeroyokan; pengeroyokan; pengeroyokan; pengeroyokan,1.0,1.0,0,,0.0,0.0
581,https://www.detik.com/bali/hukum-dan-kriminal/d-7580856/pria-sebatang-kara-dibunuh-gegara-cekcok-saat-pesta-miras,Pria Sebatang Kara Dibunuh gegara Cekcok Saat Pesta Miras,2024-10-10 10:05:00,29,2,ĠSukabumi ĠJawa ĠBarat Jabar; ĠCis olok,0.813,0.994,2,Ġpinggir ĠJalan ĠRaya ĠSukabumi -B anten; Ġdaerah ĠCis olok,0.746,0.977,2,Ġdetik Jabar; Ġdetik Jabar,0.912,0.916,0,,0.0,0.0,3,Senin; 7/10/2024; malam ,0.95,0.95,17,D iki ĠJaya; ĠD iki; ĠAKBP ĠSam ian; ĠSam ian; ĠNop al; ĠN; ĠD iki; ĠGilang ĠMaulana; ĠGM; ĠJuanda; ĠEr ni; ĠNov al; ĠD iki ĠNov al; ĠEr ni; ĠSam ian; ĠSam; ĠNov al,0.916,0.998,1,pembunuhan,0.9,0.9,2,barang bukti; barang bukti,1.0,1.0
582,https://www.detik.com/sumut/hukum-dan-kriminal/d-7580824/serang-paman-pakai-parang-pria-di-simalungun-tewas-ditusuk-sepupu,"Serang Paman Pakai Parang, Pria di Simalungun Tewas Ditusuk Sepupu",2024-10-10 09:44:00,26,2,ĠKabupaten ĠSimalungun ĠSumatera ĠUtara Sumut; ĠKecamatan ĠUjung ĠPadang,0.951,0.981,1,ĠH uta ĠII ĠBandar ĠSelamat ĠNag ori ĠPagar ĠB osi,0.964,0.964,0,,0.0,0.0,0,,0.0,0.0,3,malam; Kamis; 10/10/2024,0.95,0.95,16,ĠDar us ĠIman; ĠDar us; ĠIptu ĠSon ni ĠG ĠSilalahi; ĠErd iansyah; ĠSon ni; ĠSon ni; ĠMid in; Ġkorban; Korban; ĠMid in; ĠMid in; ĠMid in; ĠMid in; Ġkorban; ĠSon ni; ĠSon ni,0.896,0.989,3,pembunuhan; pencurian; perkelahian,0.967,1.0,1,surat,1.0,1.0
583,https://www.detik.com/sumut/hukum-dan-kriminal/d-7579012/8-fakta-santri-bakar-pengurus-ponpes-di-langkat-hingga-alami-luka-80-persen,8 Fakta Santri Bakar Pengurus Ponpes di Langkat Hingga Alami Luka 80 Persen,2024-10-09 09:30:00,31,2,ĠKabupaten ĠLangkat ĠSumatera ĠUtara Sumut; ĠDesa ĠBatu ĠMel enggang ĠKecamatan ĠHin ai,0.985,0.992,5,ĠPonpes; ĠNur; Ġponpes; Ġkelapa Ġsawit; jid,0.743,0.851,3,pon; Ġdetik Sumut; ĠAn ĠNur,0.702,0.956,1,ĠPasal 187 ĠKUHPidana,0.992,0.992,4,Selasa; 8/10/2024; Sabtu; pukul 03.00,0.95,0.95,15,ĠFA Z; ĠAd ab ĠA uli; ĠIptu ĠSukma ĠAtm ajaya; ĠSukma ĠAtm ajaya; ĠSukma; ĠSukma; ĠSukma; ĠSukma; ĠFA Z; ĠFA Z; ĠFA Z; ĠSukma; ĠSukma; ĠSukma; ĠSukma,0.946,0.995,1,pembakaran,1.0,1.0,0,,0.0,0.0
584,https://www.detik.com/sumut/hukum-dan-kriminal/d-7578225/santri-bakar-pengurus-ponpes-di-langkat-korban-alami-luka-bakar-80-persen,"Santri Bakar Pengurus Ponpes di Langkat, Korban Alami Luka Bakar 80 Persen",2024-10-08 20:00:00,22,3,ĠKabupaten ĠLangkat ĠSumatera ĠUtara Sumut; ĠDesa; ĠMel enggang ĠKecamatan ĠHin ai,0.913,0.994,5,ĠPonpes ĠAn ĠNur; ĠBatu; Ġponpes; Ġkelapa Ġsawit; jid,0.822,0.945,1,Ġpondok,0.606,0.606,0,,0.0,0.0,4,Selasa; 8/10/2024; Sabtu; pukul 03.00,0.95,0.95,8,ĠAd ab ĠA uli; ĠFA Z; ĠIptu ĠSukma ĠAtm ajaya; ĠSukma; ĠSukma; ĠSukma; ĠFA Z; ĠFA Z,0.947,0.982,1,pembakaran,1.0,1.0,0,,0.0,0.0
585,https://www.detik.com/jabar/hukum-dan-kriminal/d-7578061/ulah-bengal-3-remaja-di-cianjur-begal-ojol-hingga-buang-bayi,Ulah Bengal 3 Remaja di Cianjur: Begal Ojol hingga Buang Bayi,2024-10-08 15:46:00,49,5,ĠCianjur; ĠDesa ĠC ampak a ĠKecamatan ĠC ampak a ĠKabupaten ĠCianjur; ĠDesa ĠBabakan ĠKaret ĠKecamatan ĠCianjur ĠKabupaten ĠCianjur; ĠKecamatan ĠKarang tengah ĠKabupaten ĠCianjur; ĠDesa ĠKert am ukti ĠKecamatan ĠH aur wangi,0.952,0.997,5,ĠCianjur; ĠJalan ĠCik ulit ĠGunung ĠC ampak a; Ġkawasan ĠRaya ĠBandung ĠDesa ĠBojong; ĠPolres ĠCianjur; ĠKampung ĠB unia yu,0.933,0.999,0,,0.0,0.0,4,ĠPasal Ġ 365 ĠKUHP ĠJo ĠPasal Ġ 53 ĠKUHP; ĠPasal Ġ 45 ĠAyat Ġ 2 ĠJ uncto ĠAyat Ġnomor Ġ 1 Ġ 202 4 Ġtentang Ġperubahan; Ġatas ĠUU ĠNomor Ġ 11 Ġ 200 8 Ġtentang Ġinformasi Ġdan Ġtransaksi Ġelektronik Ġjuncto ĠPasal Ġ 303 ĠAyat Ġ 1 ĠKUH ĠPidana; ĠPasal Ġ 305 Ġjuncto ĠPasal Ġ 308 ĠKUHP,0.937,0.998,3,Selasa; 8/10/2024; Kamis,0.95,0.95,25,ĠG; ĠCA V; ĠNP; ĠCA V; ĠAKP ĠT ono ĠL isti anto; ĠAKBP ĠRohman ĠYon ky ĠDil atha; ĠG; ĠG; ĠYon ky; ĠG; Ġanak; Ġanak; ĠCA V; ĠCA V; ĠCA V; ĠYon ky; ĠNP; ĠYong ki; ĠNP; ĠG; ĠCA V; ĠNP; ĠG; ĠCA V; ĠNP,0.954,1.0,2,begal; begal,1.0,1.0,5,barang bukti; bukti; handphone; pengakuan; handphone,1.0,1.0
586,https://www.detik.com/bali/hukum-dan-kriminal/d-7577905/terekam-cctv-pria-mabuk-palak-toko-di-kupang-ditangkap,"Terekam CCTV, Pria Mabuk Palak Toko di Kupang Ditangkap",2024-10-08 14:21:00,20,1,ĠKelurahan ĠO eb uf u ĠKecamatan ĠO eb obo ĠKota ĠKupang ĠNusa ĠTenggara ĠTimur NTT,0.996,0.996,1,ĠJalan ĠW J ĠL alam entik,0.992,0.992,0,,0.0,0.0,2,ĠPasal Ġ 368 Ġayat 1 ) ĠKUHP; 9,0.934,0.96,3,Selasa; 8/10/2024; Senin,0.95,0.95,10,ĠPN; ĠKombes ĠAld inan ĠManurung; ĠPN; ĠAld inan; ĠPN; ĠPN; ĠAld inan; ĠAld inan; ĠPN; ĠAld inan,0.89,0.989,0,,0.0,0.0,3,cctv; kamera; cctv,1.0,1.0
587,https://www.detik.com/sumut/hukum-dan-kriminal/d-7572393/motif-pelaku-tembak-warga-pakai-airsoft-gun-di-simalungun,Motif Pelaku Tembak Warga Pakai Airsoft Gun di Simalungun,2024-10-04 17:20:00,17,2,ĠKabupaten ĠSimalungun ĠSumatera ĠUtara Sumut; ĠKecamatan ĠTap ian ĠDol ok,0.982,0.994,1,ĠJalan ĠSubur,0.984,0.984,2,Ġdetik Sumut; ĠJatanras,0.812,0.956,2,ĠPasal ĠUU ĠDarurat ĠNomor Ġ 12 Ġtahun 195 1; ĠPasal Ġ 335 ĠAyat Ġ 1 ĠKUHPidana,0.993,0.998,4,Jumat; 4/10/2024; Rabu; pukul 18.00,0.95,0.95,5,S ent anu; ĠIpda ĠBil son ĠH uta uruk; ĠBil son; ĠJuan; ĠBil son,0.911,0.998,1,penembakan,1.0,1.0,0,,0.0,0.0
588,https://www.detik.com/sumut/hukum-dan-kriminal/d-7572015/tembak-istri-pakai-senpi-rakitan-pria-di-lampung-tengah-ditangkap,"Tembak Istri Pakai Senpi Rakitan, Pria di Lampung Tengah Ditangkap",2024-10-04 15:45:00,24,5,ĠLampung ĠTengah ĠLampung; ĠBandar ĠSurabaya ĠLampung ĠTengah; ĠLampung ĠTengah; ĠKampung; ĠKecamatan ĠBandar ĠMataram ĠLampung ĠTengah,0.91,0.997,2,ĠDusun Ġ 1 ĠKampung ĠSurabaya ĠIlir; ĠSurabaya ĠIlir,0.825,0.874,1,Ġdetik S umb ag sel,0.934,0.934,0,,0.0,0.0,7,Selasa; 1/10/2024; pukul 08.00; malam; malam ; Jumat; 4/10/2024,0.95,0.95,7,ĠMuhamad ĠRifai; ĠKombes ĠUmi ĠFad illah ĠAst utik; ĠMR; ĠUmi; ĠYeni ĠJ alia; ĠMR; ĠUmi ĠMuhamad ĠRifai,0.981,0.997,2,penembakan; penembakan,1.0,1.0,0,,0.0,0.0
589,https://www.detik.com/sumut/hukum-dan-kriminal/d-7571409/geger-pesta-seks-tukar-pasangan-di-kota-batu-segini-tarif-jadi-peserta,"Geger Pesta Seks Tukar Pasangan di Kota Batu, Segini Tarif Jadi Peserta",2024-10-04 10:29:00,19,4,ĠKota ĠBatu ĠJawa ĠTimur; ĠMalang; ĠKota ĠBatu; ĠPesanggrahan,0.887,1.0,1,ĠBatu,0.763,0.763,1,Ġdetik Jatim,0.935,0.935,0,,0.0,0.0,5,Jumat; 4/10/2024; Sabtu; Selasa; 1/10/2024,0.95,0.95,7,ĠSM; ĠSM; ĠAKBP ĠSur yono; SM; ĠAKBP ĠAli ĠPurnomo; ĠAli; ĠAKBP ĠSur yono,0.88,0.999,0,,0.0,0.0,1,pengakuan,1.0,1.0
590,https://www.detik.com/sumut/hukum-dan-kriminal/d-7571379/tembak-warga-pakai-airsoft-gun-pria-di-simalungun-ditangkap,"Tembak Warga Pakai Airsoft Gun, Pria di Simalungun Ditangkap",2024-10-04 09:24:00,36,4,ĠKabupaten ĠSimalungun ĠSumatera ĠUtara Sumut; ĠKecamatan ĠTap ian ĠDol ok; aks; ĠKecamatan ĠTap ian ĠDol ok,0.85,0.992,5,ĠJalan ĠSubur; ak; ĠPos ĠPolisi ĠPurb asari; Ġpolisi; ĠNag ori ĠPurb asari,0.78,0.994,0,,0.0,0.0,0,,0.0,0.0,8,Rabu; 2/10/2024; Kamis; Kamis; pukul 11.30; Jumat; Rabu; sore,0.95,0.95,11,ĠSent anu; ĠJuan; ĠSent anu; ĠAKP ĠSyamsul ĠBahri ĠDal im unt he; ĠSent anu; ĠAiptu ĠBambang ĠIrawan; ĠSyamsul; ĠSyamsul; ĠSyamsul; ĠSyamsul; ĠT,0.943,0.998,5,penembakan; penembakan; penembakan; penembakan; penembakan,1.0,1.0,3,barang bukti; surat; surat,1.0,1.0
591,https://www.detik.com/bali/hukum-dan-kriminal/d-7570730/duo-kembar-ukraina-pemilik-lab-narkoba-rahasia-di-bali-terancam-hukuman-mati,Duo Kembar Ukraina Pemilik Lab Narkoba Rahasia di Bali Terancam Hukuman Mati,2024-10-03 17:44:00,58,10,ĠUkraina; ĠDesa ĠTib ub eneng ĠKuta ĠUtara ĠBadung ĠBali; ĠBali; ĠBali; ĠUkraina ĠBali; ĠBali; ĠUkraina; ĠUkraina; ĠRusia; ĠSunter ĠJakarta ĠUtara,0.984,1.0,3,ĠSunny ĠVilla; ĠSunny ĠVilla; ĠSunny ĠVillage,0.988,0.99,0,,0.0,0.0,1,ĠPasal Ġ 114 Ġayat 2 Ġjuncto ĠPasal Ġ 132 Ġayat 1 ) ĠUU ĠRI ĠNomor Ġ 35 ĠTahun 200 9 Ġtentang ĠNarkotika,0.997,0.997,6,Kamis; 3/10/2024; 7 November 2022; Mei; Kamis; 2/5/2024,0.95,0.95,27,Ivan ĠVol ov od; ĠMy ky ta ĠVol ov od; ĠImam ĠRam dh oni; ĠIvan; ĠMy ky ta; ĠRN ĠRN; ĠIvan; ĠMy ky ta; ĠIvan; ĠMy ky ta; ĠRN; ĠRN; ĠOK; ĠOK; ĠOK; ĠIvan ĠMy ky ta; ĠRN; ĠDh oni; ĠOK; ĠIvan; ĠMy ky ta; ĠIvan; ĠMy ky ta; ĠKonstantin ĠKr uts; ĠKr uts; ĠImam; ĠFredy ĠPratama,0.894,1.0,11,narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba,0.9,0.9,0,,0.0,0.0
592,https://www.detik.com/sumut/hukum-dan-kriminal/d-7569675/heboh-jukir-di-medan-tewas-di-jalan-diduga-dianiaya,Heboh Jukir di Medan Tewas di Jalan Diduga Dianiaya,2024-10-03 10:15:00,24,3,ĠKota ĠMedan ĠSumatera ĠUtara Sumut; ĠTanjung ĠSari ĠKecamatan ĠMedan ĠSel ayang; ĠMedan ĠSel ayang,0.984,0.996,3,ĠJalan ĠSetia ĠBudi; ĠJalan ĠSetia ĠBudi; ĠTKP ĠSimpang ĠPemda,0.934,0.987,3,Ġdetik Sumut; IN; Ġdetik Sumut,0.748,0.958,0,,0.0,0.0,5,Kamis; 3/10/2024; Selasa; malam; pukul 21.00,0.95,0.95,4,ĠBambang ĠG ĠHutabarat; ĠBambang; ĠAKP ĠSu yanto; ĠSu yanto ĠSu yanto,0.899,0.995,3,penganiayaan; penganiayaan; penganiayaan,1.0,1.0,3,darah; autopsi; autopsi,1.0,1.0
593,https://www.detik.com/jatim/hukum-dan-kriminal/d-7569119/begal-taksi-online-surabaya-pakar-kriminolog-sebut-pelaku-putus-asa,"Begal Taksi Online Surabaya, Pakar Kriminolog Sebut Pelaku Putus Asa",2024-10-02 18:53:00,27,7,ĠEnde ĠNTT; ĠAustralia; ĠAustralia; ĠAustralia; ĠSurabaya; ĠSurabaya; ĠSurabaya,0.999,1.0,1,ĠGunung ĠAnyar ĠSurabaya,0.973,0.973,3,ĠUniversitas ĠAirlangga U nair; Ġdetik Jatim; ĠPidana ĠUnair,0.744,0.951,0,,0.0,0.0,2,Rabu; 2/10/2024,0.95,0.95,9,ĠMaria ĠL ivia; ĠI ĠWayan ĠTit ib ĠSul aksana; ĠWayan; ĠWayan; ĠWayan; ĠWayan; ĠWayan; ĠWayan; ĠWayan,0.969,0.999,5,penipuan; begal; begal; begal; begal,0.98,1.0,0,,0.0,0.0
594,https://www.detik.com/jatim/hukum-dan-kriminal/d-7568486/pelajaran-yang-bisa-diambil-dari-kasus-begal-driver-taksi-online-di-surabaya,Pelajaran yang Bisa Diambil dari Kasus Begal Driver Taksi Online di Surabaya,2024-10-02 14:33:00,25,1,ĠEnde ĠNTT,0.987,0.987,1,ĠDukuh ĠPakis,0.973,0.973,7,ĠPerhimpunan ĠDriver ĠTaksi ĠOnline ĠIndonesia PD OI ĠJatim; Ġtaksi; Ġtaksi; Ġtaksi; ĠPD; Ġtaksi; ator,0.481,0.758,0,,0.0,0.0,6,Rabu; Rabu; 2/10/2024; malam hari; 31 Januari 2024; pukul 15.00,0.95,0.95,5,ĠMaria ĠL ivia; ĠPuj iono; ĠDaniel ĠLukas ĠR orong; ĠDaniel; ĠDaniel,0.909,0.996,5,pembegalan; penipuan; begal; pembegalan; penipuan,0.96,1.0,0,,0.0,0.0
595,https://www.detik.com/jabar/hukum-dan-kriminal/d-7567512/pelaku-bentrokan-maut-geng-motor-di-kbb-diciduk-ini-5-faktanya,"Pelaku Bentrokan Maut Geng Motor di KBB Diciduk, Ini 5 Faktanya",2024-10-02 09:00:00,31,7,ĠDesa ĠBatu jajar ĠTimur ĠKecamatan ĠBatu jajar ĠKabupaten ĠBandung ĠBarat K BB; ĠBandung ĠBarat; ĠBatu jajar; ĠCimahi; ĠBandung ĠBarat; ĠCimahi; ĠK BB,0.939,0.999,3,ĠKampung ĠHa urn g ambang; ĠCimahi; ĠCimahi,0.832,0.856,2,Ġdetik Jabar; IN,0.646,0.975,2,ĠPasal Ġ 170 Ġayat Ġ 2 Ġke Ġ 3 ĠJ uncto ĠPasal Ġ 351 Ġayat Ġ 3 ĠKUHPidana; 12,0.841,0.983,3,Sabtu; malam ; Selasa,0.95,0.95,12,ĠD; ĠLS; ĠF Y; ĠD ĠLS; ĠF Y; ĠAKBP ĠTri ĠSuh art anto; ĠTri; ĠTri; ĠTri ĠTri; ĠTri; ĠTri; ĠTri ĠTri,0.973,0.998,0,,0.0,0.0,2,barang bukti; pengakuan,1.0,1.0
596,https://www.detik.com/jabar/hukum-dan-kriminal/d-7565602/5-fakta-geng-motor-begal-pemuda-di-jalan-laswi-bandung,5 Fakta Geng Motor Begal Pemuda di Jalan Laswi Bandung,2024-10-01 10:00:00,18,3,ĠKota ĠBandung; ĠKota ĠBandung; ĠLembang,0.964,0.994,3,Ġperempatan ĠLas wi; ĠJalan ĠL RE ĠMart had inata; ĠJalan ĠLas wi,0.998,1.0,3,Ġdetik Jabar; IN; Ġgabungan,0.637,0.997,0,,0.0,0.0,3,Senin; 30/9/2024; Sabtu,0.95,0.95,5,ĠKombes; ĠBudi ĠS artono; ĠBudi; ĠHeri ĠSuryadi; ĠHeri,0.902,0.995,1,pembegalan,1.0,1.0,0,,0.0,0.0
597,https://www.detik.com/jabar/hukum-dan-kriminal/d-7565291/sadisnya-wanita-garut-saat-merampok-etih-di-warung,Sadisnya Wanita Garut Saat Merampok Etih di Warung,2024-10-01 09:30:00,34,3,ĠKabupaten ĠGarut; ĠKecamatan ĠC ika jang ĠKabupaten ĠGarut; ĠGarut asik malaya,0.972,0.998,3,Ġperbatasan; -T; ĠGarut,0.59,0.673,0,,0.0,0.0,1,ĠPasal Ġ 365 ĠKUHP,0.993,0.993,5,September; Senin; 30/9/2024; Minggu; 29/9/2024,0.95,0.95,21,ĠEt ih; ĠCI; ĠCI; ĠCI; ĠEt ih; ĠEt ih; ĠCI; ĠCI; ĠAKP ĠAri ĠRinal do; ĠCI; ĠCI; ĠEt ih; ĠEt ih; ĠCI; ĠEt ih; ĠEt ih; ĠEt ih; ĠCI ĠCI; ĠEt ih; ĠAri; ĠCI,0.994,0.999,1,perampokan,1.0,1.0,0,,0.0,0.0
598,https://www.detik.com/jabar/hukum-dan-kriminal/d-7565494/aksi-brutal-geng-motor-sukabumi-tusuk-pengendara,Aksi Brutal Geng Motor Sukabumi Tusuk Pengendara,2024-10-01 09:00:00,43,2,ĠKota ĠSukabumi; ĠKecamatan ĠCik ole ĠKota ĠSukabumi,0.969,0.992,1,ĠJalan ĠR ĠSyamsudin,0.999,0.999,7,Ġgeng Ġmotor ĠM ild; ĠM ild; ĠM ild; Ġgeng; ĠM ild; ĠTiger; ĠM ild ĠM ild,0.693,0.829,9,Ġpasal Ġ 2 Ġayat 1 ) ĠUU ĠDarurat Ġno Ġ 12 Ġtahun 195 1; 10; Ġpasal Ġ 170 Ġayat Ġ 2 Ġke - 2 ĠKUHP Ġtentang; Ġmengakibatkan Ġluka Ġberat; Ġpenjara; 9; Ġpasal Ġ 351 Ġayat Ġ 2 ĠKUHP Ġtentang; Ġpenjara; Ġ 5,0.813,0.999,5,Minggu; 29/9/2024; pukul 01.00; Senin; 30/9/2024,0.95,0.95,15,ĠAKBP ĠRita ĠSuw adi; ĠM GK; ĠG Gibran; ĠMR FI; ĠI; ĠR Y; ĠM GK; ĠG Gibran; ĠM GK; ĠD FA; ĠB; ĠAA; ĠA; ĠRD R; ĠAKP ĠBagus ĠPan untun,0.923,0.995,3,perkelahian; pengeroyokan; penganiayaan,1.0,1.0,1,jejak,1.0,1.0
599,https://www.detik.com/jabar/hukum-dan-kriminal/d-7565181/aksi-bengal-berandalan-bermotor-bikin-pemuda-bandung-dirawat-di-rs,Aksi Bengal Berandalan Bermotor Bikin Pemuda Bandung Dirawat di RS,2024-10-01 08:30:00,20,4,Kota ĠBandung; ĠKota ĠBandung; ĠLembang; R,0.913,0.993,3,Ġperempatan ĠLas wi; ĠJalan ĠL RE ĠMart had inata iau; ĠJalan ĠLas wi,0.93,0.999,2,Ġdetik Jabar; Ġdetik Jabar,0.991,0.996,0,,0.0,0.0,5,Senin; 30/9/2024; Sabtu; Senin; 30/9/2024,0.95,0.95,5,ĠKombes; ĠBudi ĠS artono; ĠBudi; ĠBudi; ĠHeri,0.928,0.998,1,begal,1.0,1.0,0,,0.0,0.0
600,https://www.detik.com/jabar/hukum-dan-kriminal/d-7565219/rampok-nenek-nenek-wanita-muda-garut-ditangkap-polisi,"Rampok Nenek-nenek, Wanita Muda Garut Ditangkap Polisi",2024-09-30 16:43:00,34,3,ĠGarut; ĠKecamatan ĠC ika jang ĠGarut; ĠGarut asik malaya,0.967,0.997,3,Ġperbatasan; -T; ĠGarut,0.566,0.6,0,,0.0,0.0,1,ĠPasal Ġ 365 ĠKUHP,0.995,0.995,7,September; Senin; 30/9/2024; sore; Minggu; 29/9/2024; kemarin,0.95,0.95,19,ĠCI; ĠCI; ĠEt ih; ĠEt ih; ĠCI; ĠCI; ĠAKP ĠAri ĠRinal do; ĠCI; ĠCI; ĠEt ih; ĠEt ih; ĠCI; ĠEt ih; ĠEt ih; ĠEt ih; ĠCI ĠCI; ĠEt ih; ĠAri; ĠCI,0.994,0.999,1,perampokan,1.0,1.0,0,,0.0,0.0
601,https://www.detik.com/jabar/hukum-dan-kriminal/d-7564913/ngeri-pemuda-bandung-diduga-dibegal-diseret-geng-motor,Ngeri! Pemuda Bandung Diduga Dibegal-Diseret Geng Motor,2024-09-30 14:55:00,12,2,ĠKota ĠBandung; ĠKota ĠBandung,0.995,0.996,1,Ġperempatan ĠLas wi,0.996,0.996,1,Ġdetik Jabar,0.997,0.997,0,,0.0,0.0,3,Senin; 30/9/2024; Sabtu,0.95,0.95,4,ĠKombes; ĠBudi ĠS artono; ĠBudi; ĠBudi,0.9,0.998,1,begal,1.0,1.0,0,,0.0,0.0
