portal,url,judul,tanggal,isi_berita
detik.com,https://www.detik.com/kalimantan/hukum-dan-kriminal/d-7887571/wanita-lesbi-di-kutim-cabuli-bocah-gadis-pontianak-nyaris-dijual-ke-china,"Wanita Lesbi di Kutim Cabuli Bocah, Gadis Pontianak Nyaris Dijual ke China",2025-04-27,"Dalam sepekan terakhir, terdapat berita-berita kriminal menonjol di wilayah Kalimantan. Mulai dari kasus wanita penyuka sesama jenis atau lesbian di Kutai Timur (Kutim), Kalimantan Timur, yang diduga mencabuli bocah perempuan, hingga gadis Pontianak Kalimantan Barat (Kalbar) yang nyaris dijual ke China dengan iming-iming menikahi warga sana. Masih dari Pontianak, bocah kelas 3 SD menjadi korban sodomi pria 31 tahun di dalam rumah kosong. Sementara itu di Tabalong, Kalimantan Selatan (Kalsel), seorang kurir paket menyetubuhi remaja usia 15 tahun usai berkenalan saat mengantar paket COD. Berikut sederet berita kriminal sepekan di berbagai daerah di Kalimantan, dihimpun detikKalimantan. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT DA (31) diduga melakukan kekerasan seksual terhadap anak laki-laki yang masih duduk di bank kelas 3 SD. Aksi bejat itu dilakukan DA dalam rumah kosong di Jalan Tanjungpura, Kecamatan Pontianak Selatan. Kapolsek Pontianak Selatan AKP Jatmiko mengatakan kejadian bermula saat pelaku bermain game online di HP ketika berada di sekitar Waterfront Pontianak. Kemudian datanglah korban yang penasaran dengan game yang dimainkan pelaku. ""Saat itu pelaku diduga melihat adanya kesempatan dan kemudian membujuk korban ikut bersamanya ke rumah kosong,"" kata Jatmiko kepada wartawan, Senin (21/4/2025) malam. Jatmiko mengatakan pelaku melancarkan aksinya dengan memaksa korban membuka celana. Setelah kejadian, pelaku membawa korban kembali ke lokasi semula untuk lanjut bermain game. Namun, korban mengadu ke warga setempat. Oleh warga, kejadian itu dilaporkan ke Pos Pol BML Waterfront. Saat dimintai keterangan, DA mengaku pernah menjadi korban perbuatan seks menyimpang tersebut. Ia ingin membalas pengalaman pahit itu ke anak-anak lainnya. ""Iya, saya pernah juga menjadi korban (sodomi). Sudah dua kali (sodomi) tapi beda orang (korban),"" ujar DA kepada wartawan, Kamis (24/4/2025).  IY (30), seorang wanita di Kutai Timur, Kalimantan Timur (Kaltim), ditangkap usai mencabuli bocah perempuan berusia 8 tahun. Akibat aksi menyimpang itu, korban mengalami pendarahan hebat. ""Untuk pelaku (IY) ini seorang perempuan namun memiliki kelainan (penyuka sesama jenis). Untuk korbannya sendiri yaitu anak perempuan berusia 8 tahun,"" ucap Kapolsek Sangkulirang Iptu Erik Bastian kepada detikKalimantan, Rabu (23/4/2025). Peristiwa tersebut terjadi di salah satu Kecamatan di Sangkulirang, Kabupaten Kutim pada Jumat (18/4). Saat itu pelaku yang mengenal orang tua korban meminta untuk menumpang bermalam lantaran pelaku yang tidak memiliki tempat tinggal. Saat kedua orang tua korban bekerja, IY pun melancarkan aksinya. Ketika orang tua korban pulang, mereka mendapati ada bercak darah di celana korban. Celana korban sempat diganti beberapa kali. Karena pendarahan tidak berhenti, orang tuanya pun membawa korban ke puskesmas. ""Jadi pelaku ini menggunakan jarinya untuk melampiaskan hasratnya, hingga membuat korban mengalami pendarahan hebat,"" terang Erik. Saat ini IY telah diamankan di Polsek Sangkulirang. Sebelumnya, pelaku kerap berpindah-pindah tempat untuk tinggal sementara. Karena itu, diduga pelaku tak hanya mencabuli korban usia 8 tahun tersebut. Polisi masih mendalami kemungkinan adanya korban lain. DW dan MS ditangkap setelah nyaris 'menjual' seorang gadis Pontianak inisial AL ke negeri China dengan harga Rp 10 juta. Kedua pelaku merupakan ibu dan anak. Saat diperiksa, DW dan MS mengaku diminta seseorang berinisial NV yang berada di China untuk mencari seorang perempuan yang mau bekerja di sana. Kemudian para pelaku mendapat informasi soal AL. ""Kemudian kedua pelaku DW dan MS ini mendatangi rumah AL dan menawarkan AL untuk pergi ke China. Setibanya di China nanti, AL akan dinikahkan dengan warga negara asing dan diberi imbalan 10 juta Rupiah,"" terang Kasat Reskrim Polresta Pontianak AKP Wawan Dharmawan kepada detikKalimantan, Selasa (22/4/2025).  Kedua pelaku mengiming-imingi akan membayar biaya keberangkatan AL dari Pontianak ke China. AL juga diiming-imingi kendaraan. Bahkan mereka menjanjikan kesejahteraan untuk keluarga AL di Pontianak.  ""Karena itu, membuat orang tua AL tertarik,"" ujar Wawan. DW dan MS ditangkap Unit PPA Satreskrim Polresta Pontianak di depan Komplek Stadium, Jalan Sultan Hamid II, Kelurahan Siantan Hulu, Kecamatan Pontianak Utara pada Rabu, 16 April 2025 sekitar pukul 15.45 WIB. ""Saat ini kedua pelaku terus dilakukan pemeriksaan intensif oleh penyidik dan pelaku sudah ditahan,"" kata Wawan. Seorang kurir paket di Tabalong, Kalimantan Selatan (Kalsel) ditangkap usai menyetubuhi remaja berusia 15 tahun. Keduanya berkenalan saat pelaku mengantar paket COD milik korban. ""Saat itu pelaku mengantar paket COD milik korban senilai Rp 35 ribu, namun korban tidak bisa membayar. Pelaku pun menalangi terlebih dahulu dan meminta korban membayar keesokan harinya,"" jelas Kapolres Tabalong AKBP Wahyu Ismoyo melalui Kasi Humas IPTU Joko Sutrisno, Sabtu (26/4/2025). Joko mengatakan pelaku kemudian meminta nomor korban untuk berkomunikasi mengenai kelanjutan pembayaran paket tersebut. Korban pun memberikan nomornya. Keesokan harinya, keduanya pelaku mengirimkan pesan kepada korban untuk mengajaknya jalan-jalan sore. Korban pun mengiyakan dan kemudian keduanya berpergian pada sore hari. ""Ketika pergi jalan-jalan, korban tidak bilang ke orang tuanya,"" jelas Joko. Pelaku mengakui sudah menyetubuhi korban sebanyak satu kali di sebuah hotel di Tabalong. Kemudian, berdasar keterangan korban diketahui jika keduanya makan malam di angkringan terlebih dahulu. Keduanya juga sempat berkaraoke sebelum korban diajak untuk pindah ke kamar hotel dengan maksud untuk melakukan hubungan seksual. ""Korban pun mengiyakan dan keduanya pindah ke kamar, di sana terjadilah persetubuhan itu,"" ungkapnya."
detik.com,https://www.detik.com/sumut/hukum-dan-kriminal/d-7887124/tabrak-aniaya-kepsek-gegara-kesal-dimutasi-oknum-guru-di-bengkulu-ditangkap,"Tabrak-Aniaya Kepsek gegara Kesal Dimutasi, Oknum Guru di Bengkulu Ditangkap",2025-04-26,"Oknum guru di Kepahiang, Bengkulu, inisial RK ditangkap polisi usai menabrak dan menganiaya kepala sekolah inisial MY. Hal tersebut dilakukan pelaku karena kesal dipindahtugaskan ke sekolah lain. Melansir detikSumbagsel, peristiwa tersebut terjadi di Desa Taba Sating, Kecamatan Tebat Karai, Kepahiang. Akibat dari kejadian itu, korban mengalami luka lebam di bagian wajahnya. Korban berhasil selamat setelah ditolong guru lain yang menyaksikan kejadian itu. Setelah kejadian, korban langsung membuat laporan ke polisi. Pelaku selanjutnya diringkus unit Pidum Satreskrim Polres Kepahiang, Selasa (22/4/2025). SCROLL TO CONTINUE WITH CONTENT Kaur Bin Ops Satreskrim Polres Kepahiang, Ipda Ismil Tanjung membenarkan penangkapan terhadap oknum guru ASN karena telah melakukan penganiayaan kepada kepala sekolah tempat pelaku bekerja. ""Pelaku oknum guru sudah kita tangkap, dan terduga pelaku mengakui perbuatannya yang menganiaya korban,"" kata Ismil, Sabtu (26/4/2025). Ismil menjelaskan, kejadian bermula saat pelaku mencegat korban dalam perjalanan pulang. Melihat korban, pelaku langsung menabrakkan sepeda motor miliknya ke arah sepeda motor korban sehingga korban terjatuh. Kemudian, pada saat itulah pelaku memukul dan menyiram korban dengan minuman keras yang dibawa pelaku. ""Pelaku dengan sengaja menabrakkan motornya ke motor korban, karena pelaku kesal terhadap korban yang telah memutasinya,"" jelas Ismil. Ismil mengatakan antara korban dan pelaku, sebelumnya merupakan rekan kerja di mana korban merupakan mantan atasannya di salah satu sekolah. Diduga kuat, ada permasalahan pribadi serta pekerjaan sebelum pelaku ini pindah tugas sehingga memicu perselisihan antara keduanya. ""Selain itu, pengakuan pelaku ada masalah pribadi, dan korban ini nekat menganiaya korban karena kesal,"" tutup Ismil. Untuk mempertanggungjawabkan perbuatannya, saat ini pelaku RK telah diamankan di Mapolres kepahiang dan dijerat dengan pasal 351 tentang penganiayaan. Pihak penyidik pun masih melakukan pendalaman atas kasus tersebut. "
detik.com,https://news.detik.com/berita/d-7886873/oknum-prajurit-tni-al-pembunuh-jurnalis-di-kalsel-segera-disidang,Oknum Prajurit TNI AL Pembunuh Jurnalis di Kalsel Segera Disidang,2025-04-26,"Oditurat Militer (Odmil) III-15 Banjarmasin melimpahkan berkas kasus prajurit TNI AL, Jumran, diduga membunuh jurnalis perempuan di Kalimantan Selatan (Kalsel). Jumran segera dibawa ke meja persidangan. Babak baru kasus pembunuhan jurnalis perempuan Juwita yang melibatkan prajurit TNI AL Jumran memasuki babak baru. Berkas kasus tersebut sudah diserahkan ke Pengadilan Militer 106 Banjarmasin. ""Kami baru saja menerima pelimpahan berkas perkara dari Odmil 315 Banjarmasin dengan nomor pelimpahan R/10/IV/2025 tanggal 25 April 2025,"" ujar juru bicara Pengadilan Militer I-06 Banjarmasin, Mayor Chk G Khiastra, dilansir detikKalimantan, Sabtu (26/4/2025). SCROLL TO CONTINUE WITH CONTENT Pihak Pengadilan Militer I-06 Banjarmasin akan meneliti dan mengecek kelengkapan berkas perkara yang diterima. Panitera juga akan mengecek syarat materiil maupun formil, serta apakah pengadilan militer berwenang untuk menyidangkan kasus tersebut. Nantinya, berkas perkara yang dinyatakan lengkap oleh panitera akan diberi nomor register perkara dan kepala pengadilan militer akan menentukan majelis hakim serta menetapkan hari persidangan perkara tersebut. Khiastra menegaskan persidangan akan dilakukan dan terbuka untuk umum. Kepala Odmil Banjarmasin Letkol Chk Sunandi mengatakan penyerahan berkas perkara melibatkan 38 item barang bukti dan 11 saksi. Sunandi mengatakan dalam berkas itu, tersangka dijerat pasal primer 340 KUHP tentang pembunuhan berencana dan pasal subsider 338 KUHP tentang pembunuhan. Simak selengkapnya di sini.  Simak juga Video: Jurnalis di Banjarbaru Tewas Dibunuh, Pelakunya Diduga Oknum TNI AL [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7886653/duo-begal-pembunuh-sopir-taksi-online-di-pik-2-terancam-hukuman-mati,Duo Begal Pembunuh Sopir Taksi Online di PIK 2 Terancam Hukuman Mati,2025-04-26,"Polisi menangkap dua begal yang membunuh pengemudi (driver) taksi online di kawasan PIK 2, Kabupaten Tangerang, Banten. Kedua tersangka terancam dihukum mati. Kedua tersangka berinisial IT alias Jefri dan NH alias Dayat diduga berencana membunuh sopir taksi online, MR (35), untuk menguasai mobil korban. Kapolres Metro Tangerang Kota Kombes Zain Dwi Nugroho menjelaskan kedua tersangka pembunuh driver taksi online dijerat Pasal 340 KUHP, Pasal 365 ayat 3 KUHP tentang pencurian dengan kekerasan yang menghilangkan nyawa orang lain dan UU Darurat Nomor 12 Tahun 1951. SCROLL TO CONTINUE WITH CONTENT ""Pelaku diancam hukuman mati atau pidana seumur hidup atau penjara minimal 20 tahun,"" kata Kombes Zain kepada wartawan, Sabtu (26/4/2025). Keduanya membunuh MR dan merampas mobil korban pada Kamis (24/4) dini hari di pinggir Jalan Asia Afrika PIK 2 Tanjung Burung, Teluknaga, Kabupaten Tangerang. Kedua begal sadis ditangkap pada hari yang sama. Tersangka IT alias Jefri ditangkap pada Kamis (24/4) pukul 21.00 WIB di Kompleks Pergudangan Mutiara 2, Jalan Raya Prancis, Kecamatan Benda, Kota Tangerang. Jefri ditangkap polisi saat bertransaksi mobil hasil curiannya. Sementara tersangka NH alias Dayat ditangkap pada hari yang sama sekitar pukul 23.25 WIB di Kampung Belimbing, Kecamatan Kosambi Kabupaten Tangerang, Banten. Kedua pelaku saat ini sudah diamankan penyidik Satreskrim Polres Metro Tangerang Kota. Kasus terungkap saat polisi yang melakukan undercover buying menemukan pihak yang hendak menjual mobil dengan harga murah. Mobil itu dijual bodong alias tanpa kelengkapan surat-surat bukti kepemilikan kendaraan. Saat petugas mengecek mobil yang dijual murah tersebut, ditemukan bercak darah. Temuan tersebut menimbulkan kecurigaan petugas. ""Kasus terungkap setelah orang ini mau jual mobil murah banget, anggota undercover. Saat transaksi banyak darah di jok, di keset,"" kata Zain.  Lihat juga Video: Ini Tampang 3 Pelaku Perampokan Taksi Online di Klaten [Gambas:Video 20detik]  Simak selengkapnya di halaman selanjutnya.  Dua begal memesan taksi online menggunakan akun orang lain. Tersangka Jefri dan Dayat berpura-pura hingga meminjam HP seorang satpam di RSUD Kabupaten Tangerang untuk memesan taksi online. ""Para pelaku berawal dengan meminjam ponsel milik saksi seorang sekuriti yang sedang bertugas di RSUD Kabupaten Tangerang untuk memesan kendaraan melalui aplikasi,"" kata Kombes Zain. Diduga kedua tersangka sengaja meminjam akun orang lain saat memesan taksi online agar identitas tak tercatat di operator aplikasi taksi online. Kedua pelaku meminta untuk diantarkan ke Cluster California PIK 2, Tanjung Burung, Teluknaga, Kabupaten Tangerang. Namun di tengah perjalanan, korban dibunuh oleh kedua pelaku. ""Sebelum sampai tujuan di pinggir Jalan Asia Afrika PIK 2 korban MR (driver taksi online) dieksekusi,"" ujarnya.  Lihat juga Video: Ini Tampang 3 Pelaku Perampokan Taksi Online di Klaten [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7886088/awal-kasus-sopir-taksi-dibunuh-di-pik-2-terungkap-hingga-2-pelaku-ditangkap,Awal Kasus Sopir Taksi Dibunuh di PIK 2 Terungkap hingga 2 Pelaku Ditangkap,2025-04-25,"Polisi mengungkap awal mula kasus pembunuhan terhadap driver taksi online berinisial MR (35) di pinggir Jalan Asia Afrika, Pantai Indah Kapuk (PIK) 2, Tangerang, terungkap. Kasus tersebut terungkap setelah pelaku menjual murah mobil korban. ""Berkat kecurigaan anggota polisi saat transaksi jual beli mobil bekas,"" kata Kapolres Metro Tangerang Kota Kombes Zain Dwi Nugroho kepada wartawan, Jumat (25/4/2025). Saat itu anggota curiga lantaran mobil tersebut dijual dengan harga murah. Selain itu, ada bercak darah di mobil tersebut. SCROLL TO CONTINUE WITH CONTENT ""Anggota polisi Polres Metro Tangerang Kota, Polda Metro Jaya, tersebut curiga saat ditawarkan membeli mobil tanpa kelengkapan surat-surat. Ada bercak darah dan stiker yang baru saja dilepas,"" ujarnya. Diketahui korban dibunuh pada Kamis (24/4) dini hari. Kedua pelaku berinisial IT alias Jefri dan NH alias Dayat diamankan penyidik Satreskrim Polres Metro Tangerang Kota di hari yang sama. Kedua begal membunuh sopir taksi online untuk menguasai mobil korban. Jefri dan Dayat membunuh jasad sopir taksi online itu di kawasan Teluknaga, Kabupaten Tangerang.  Lihat juga Video: Sopir Taksi Online di Klaten Dirampok, Leher Disayat Cutter [Gambas:Video 20detik]  Simak berita selengkapnya di halaman selanjutnya.  ""Mereka berdua (pelaku) kemudian memindahkan tubuh korban ke bagasi belakang dan membawanya untuk dibuang ke Kali Baru di wilayah Tanjung Burung, Teluknaga, Kabupaten Tangerang,"" kata Kombes Zain. Kedua pelaku mengaku meminjam ponsel milik sekuriti di RSUD Kabupaten Tangerang untuk memesan taksi online melalui aplikasi. Namun dalam perjalanan, kedua pelaku membunuh korban dan membuang jasadnya ke kali. ""Setelah mendapatkan taksi online tersebut, kedua pelaku meminta diantar ke lokasi sesuai aplikasi, yaitu ke Cluster California PIK 2, Tanjung Burung, Teluknaga, Kabupaten Tangerang. Sebelum sampai tujuan, di pinggir Jalan Asia Afrika PIK 2 korban MR dieksekusi,"" jelasnya. Setelah membunuh korban, pelaku merampas mobil taksi online tersebut. Mereka lalu berupaya menjual mobil taksi online yang dirampasnya.  Lihat juga Video: Sopir Taksi Online di Klaten Dirampok, Leher Disayat Cutter [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7886018/tim-sar-temukan-sopir-taksi-online-yang-dibunuh-2-begal-di-tangerang,Tim SAR Temukan Sopir Taksi Online yang Dibunuh 2 Begal di Tangerang,2025-04-25,"Tim pencarian dan penyelamatan (search and rescue/SAR) menemukan jasad sopir taksi online di Sungai Cisadane, Kabupaten Tangerang. Pria berinisial MR (35) dibunuh dua pelaku begal. ""Kami bersama unsur SAR gabungan temukan korban pada radius 500 meter dari lokasi kejadian dan kemudian kita evakuasi untuk selanjutnya kami serahkan kepada pihak kepolisian untuk kepentingan penyelidikan,"" kata Kepala Kantor SAR Jakarta, Desiana Kartika Bahari, dalam keterangannya, Jumat (25/4/2025). Desiana selaku SAR Mission Coordinator (SMC) dalam operasi SAR menjelaskan jasad MR ditemukan tim SAR gabungan pada Jumat (25/4) pada pukul 13.31 WIB. Pencarian dilakukan sejak pagi tadi setelah pihak kepolisian meminta personel rescue Kantor SAR Jakarta untuk membantu dalam proses pencarian korban. SCROLL TO CONTINUE WITH CONTENT Pencarian dilakukan dengan menyisir Sungai Cisadane menggunakan perahu karet hingga radius 1 kilometer dari lokasi kejadian. Berdasarkan keterangan dari pihak kepolisian, peristiwa begal maut tersebut diduga terjadi pada Kamis (24/4) sekitar pukul 01.00 WIB. Unsur yang terlibat dalam proses pencarian terdiri atas Kantor SAR Jakarta, Polsek Teluknaga, Polres Tangerang, Koramil Teluk Naga, dan Damkar/BPBD Kabupaten Tangerang. Pelaku pembunuhan driver taksi online berjumlah dua orang, yakni IT alias Jefri dan NH alias Dayat. Kedua pelaku saat ini sudah diamankan penyidik Satreskrim Polres Metro Tangerang Kota. ""Mereka berdua (pelaku) kemudian memindahkan tubuh korban ke bagasi belakang dan membawanya untuk dibuang ke Kali Baru di wilayah Tanjung Burung, Teluknaga, Kabupaten Tangerang,"" kata Kapolres Metro Tangerang Kota Kombes Zain Dwi Nugroho, Jumat (25/4). Berdasarkan keterangan pelaku, mereka meminjam ponsel milik sekuriti di RSUD Kabupaten Tangerang untuk memesan taksi online melalui aplikasi. Namun, saat di perjalanan, kedua pelaku membunuh korban dan membuang jasadnya ke kali. ""Setelah mendapatkan taksi online tersebut, kedua pelaku meminta diantar ke lokasi sesuai aplikasi, yaitu ke Cluster California PIK 2, Tanjung Burung, Teluknaga, Kabupaten Tangerang. Sebelum sampai tujuan, di pinggir Jalan Asia Afrika PIK 2, korban MR dieksekusi,"" jelasnya. Setelah membunuh korban, pelaku merampas mobil taksi online tersebut. Mereka lalu berupaya menjual mobil taksi online yang dirampasnya. ""Setelah itu, mereka membuang barang bukti pisau dan tali tambang, lalu membersihkan mobil korban di wilayah kompleks pergudangan Mutiara 2, Jalan Raya Prancis, kecamatan Benda, Kota Tangerang. Lalu menjualnya,"" beber Zain.  Lihat juga Video: Sopir Taksi Online di Klaten Dirampok, Leher Disayat Cutter [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7885923/sopir-taksi-online-dibunuh-di-pik-2-jasad-dibuang-ke-kali-mobil-dirampas,"Sopir Taksi Online Dibunuh di PIK 2, Jasad Dibuang ke Kali-Mobil Dirampas",2025-04-25,"Seorang driver taksi online berinisial MR (35) dibunuh di pinggir Jalan Asia Afrika, Pantai Indah Kapuk (PIK) 2, Tangerang, Banten. Jasad korban dibuang di kawasan Teluknaga, Kabupaten Tangerang. ""Mereka berdua (pelaku) kemudian memindahkan tubuh korban ke bagasi belakang dan membawanya untuk dibuang ke Kali Baru di wilayah Tanjung Burung, Teluknaga, Kabupaten Tangerang,"" kata Kapolres Metro Tangerang Kota Kombes Zain Dwi Nugroho dalam keterangannya, Jumat (25/4/2025). Diketahui pelaku pembunuhan berjumlah dua orang berinisial IT alias Jefri dan NH alias Dayat. Kedua pelaku saat ini sudah diamankan penyidik Satreskrim Polres Metro Tangerang Kota. SCROLL TO CONTINUE WITH CONTENT Berdasarkan keterangan pelaku, mereka meminjam ponsel milik sekuriti di RSUD Kabupaten Tangerang untuk memesan taksi online melalui aplikasi. Namun saat di perjalanan, kedua pelaku membunuh korban dan membuang jasadnya ke kali. ""Setelah mendapatkan taksi online tersebut, kedua pelaku meminta diantar ke lokasi sesuai aplikasi yaitu ke Cluster California PIK 2, Tanjung Burung, Teluknaga, Kabupaten Tangerang. Sebelum sampai tujuan, di pinggir Jalan Asia Afrika PIK 2 korban MR dieksekusi,"" jelasnya. Setelah membunuh korban, pelaku merampas mobil taksi online tersebut. Mereka lalu berupaya menjual mobil taksi online yang dirampasnya. ""Setelah itu, mereka membuang barang bukti pisau dan tali tambang, lalu membersihkan mobil korban di wilayah komplek pergudangan Mutiara 2, Jalan Raya Prancis, kecamatan Benda, Kota Tangerang. Lalu menjualnya,"" beber Zain. Saat ini pihak kepolisian masih mencari jasad korban yang dibuang ke Kali Baru. Polisi berkoordinasi dengan BPBD untuk melakukan pencarian jasad korban. ""Kita telah menemukan barang bukti pisau dan tali tambang yang digunakan pelaku. Hari ini dibantu petugas BPBD Kabupaten Tangerang kita akan terus mencari keberadaan korban yang dibuang ke kali baru,"" tuturnya.  Lihat juga Video: Sopir Taksi Online di Klaten Dirampok, Leher Disayat Cutter [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7884883/momen-ngeri-pembunuh-motoran-sambil-bawa-mayat-dalam-karung-terekam-cctv,Momen Ngeri Pembunuh Motoran Sambil Bawa Mayat dalam Karung Terekam CCTV,2025-04-25,"Polisi mengungkap aksi ngeri pria berinisial N alias R (23) usai membunuh pria yang jasadnya dibungkus karung dalam got di Batu Ceper, Tangerang. Pelaku membawa mayat korban menggunakan sepeda motor untuk kemudian dibuang. Aksi pelaku tersebut tertangkap CCTV milik Polda Metro Jaya. Pelaku tertangkap kamera saat hendak membuang mayat korban. Dalam foto yang dibagikan, pelaku menggunakan sepeda motor matic berwarna biru putih. Sementara karung berisi mayat korban ditaruh di bagian dek sepeda motor. SCROLL TO CONTINUE WITH CONTENT ""Pelaku terekam kamera CCTV sedang membawa mayat korban dalam karung menggunakan sepeda motor,"" kata Kasubdit Jatanras Ditreskrimum Polda Metro Jaya AKBP Abdul Rahim, Kamis (24/4/2025). Subdit Jatanras Polda Metro Jaya mengungkap identitas korban yang ternyata warga warga Dusun Sugih Waras, Lampung Selatan. Korban bernama Al-Bashar (32) yang merupakan pekerja konveksi di bilangan Pesanggrahan, Jakarta Selatan.  Subdit Jatanras Polda Metro Jaya berhasil menangkap pelaku pembunuhan Al-Bashar, yang jasadnya ditemukan terbungkus karung di dalam got Jalan Daan Mogot, Kota Tangerang. Pelaku diketahui berinisial N alias R. ""Alhamdulillah, pelaku pembunuhan ini sudah kami tangkap,"" ujar Kasubdit Jatanras Polda Metro Jaya, AKBP Abdul Rahim, kepada wartawan, Rabu (23/4). Sosok yang akrab disapa Rohim ini mengatakan pelaku beraksi seorang diri. Saat ini polisi masih melakukan pemeriksaan terhadap pelaku. Rohim menyampaikan pelaku di tangkap Rabu (23/4) sore. Jatanras Polda Metro Jaya menangkap pelaku di Kelurahan Penunggangan Utara, Kecamatan Pinang, Kota Tangerang. Motif Pembunuhan Polisi juga sudah melakukan pemeriksaan sementraa pria N alias R (23), pelaku pembunuhan Al-Bashar yang jasadnya dibungkus karung dalam got di Batuceper, Tangerang. Polisi mengungkap motif pembunuhan tersebut. ""Motif melakukan pembunuhan karena ada masalah pekerjaan di tempat kerja (konveksi),"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi kepada wartawan, Rabu (23/4). Seperti diketahui, jasad korban ditemukan pada Selasa (22/4), pukul 08.15 WIB. Korban ditemukan setelah warga mencium bau tak sedap di lokasi. Lihat Video 'Polisi Tangkap Pembunuh Mayat Dalam Karung di Tangerang': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7884774/geger-mobil-tabrak-24-motor-di-samarinda-ternyata-sopir-diburu-polisi,"Geger Mobil Tabrak 24 Motor di Samarinda, Ternyata Sopir Diburu Polisi",2025-04-25,"Sebuah mobil menabrak 24 motor di jalanan sempit Samarinda, Kalimantan Timur (Kaltim). Mobil yang berisi 4 orang itu ternyata kabur dari kejaran polisi usai pesta sabu. ""Mereka melarikan diri karena dikejar anggota usai mengkonsumsi sabu,"" kata Kasat Lantas Polresta Samarinda Kompol La Ode Prasetyo dilansir detikKalimantan, Kamis (24/4/2025) Peristiwa tersebut terjadi pada Selasa (22/4) pukul 23.48 Wita di gang Jalan Sungai Lais, Kecamatan Sambutan, Samarinda. Mobil itu awalnya dalam pengejaran anggota kepolisian sebab penumpang mobil didapati melakukan berpesta sabu. SCROLL TO CONTINUE WITH CONTENT Dalam pengejaran itu, polisi berhasil meringkus salah satu penumpang berinisial IG. Saat digeledah, ditemukan sisa-sisa alat yang digunakan usai pesta sabu. ""Dari tersangka (IG) ditemukan 3 bungkus klip kecil, korek serta alat bong, barang tersebut diduga habis di gunakan bersama-sama,"" ujarnya. Berdasarkan pemeriksaan IG, diketahui terdapat 4 orang dalam mobil. Saat ini pihak kepolisian masih memburu 3 pelaku yang berhasil kabur. ""Di dalam kendaraan ada empat orang. Satu orang yang merupakan penumpang sudah berhasil kami amankan, sementara tiga orang lainnya masih dalam pengejaran,"" tuturnya. Baca selengkapnya di sini."
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-5952012/deretan-wajah-tersangka-narkotika-yang-ditangkap-di-bandung,Deretan Wajah Tersangka Narkotika yang Ditangkap di Bandung,2022-02-21,Kabupaten Bandung - Satres Narkoba Polresta Bandung berhasil mengungkap pengedaran narkotika di Kabupaten Bandung. Sebanyak 14 orang menjadi tersangka dalam kurun waktu dua pekan.
detik.com,https://news.detik.com/foto-news/d-5917093/3-pria-ini-diringkus-polisi-usai-rampok-perkosa-wanita-paruh-baya,3 Pria Ini Diringkus Polisi Usai Rampok-Perkosa Wanita Paruh Baya,2022-01-27,"Sukabumi - Tiga orang pria berinisial T alias K, HU dan RA alias R asal Sukabumi ditangkap Polres Sukabumi Kota usai merampok dan perkosa wanita paruh baya."
