id,token,postag,entity
D0587,lihat,VERB,
D0587,aspek,NOUN,
D0587,hukum,NOUN,
D0587,jahat,NOUN,
D0587,bendung,NOUN,
D0587,iring,NOUN,
D0587,kembang,NOUN,
D0587,ilmu,NOUN,
D0587,teknologi,NOUN,
D0587,peran,NOUN,
D0587,media,NOUN,
D0587,sosial,NOUN,
D0587,salah,ADJ,
D0587,sangka,VERB,
D0587,akses,NOUN,
D0587,film,NOUN,
D0587,biru,ADJ,
D0587,porno,NOUN,
D0587,kamis,NOUN,
D0587,592024,NUM,
D0587,scroll,NOUN,
D0587,to,PROPN,
D0587,continue,X,
D0587,with,X,
D0587,content,X,
D0587,kontenkonten,X,
D0587,negatif,ADJ,
D0587,seksual,NOUN,
D0587,hindar,NOUN,
D0587,picu,NOUN,
D0587,jahat,NOUN,
D0587,bukti,NOUN,
D0587,anak,NOUN,
D0587,akses,NOUN,
D0587,kontenkonten,NOUN,
D0587,pornografi,NOUN,
D0587,picu,NOUN,
D0587,tindak,NOUN,
D0587,pidana,NOUN,
D0587,konten,NOUN,
D0587,film,NOUN,
D0587,porno,NOUN,
D0587,akses,NOUN,
D0587,anakanak,NOUN,
D0587,akses,NOUN,
D0587,orang,NOUN,
D0587,dewasa,ADJ,
D0587,picu,NOUN,
D0587,tindak,NOUN,
D0587,kriminalitas,NOUN,
D0587,hadap,NOUN,
D0587,orang,NOUN,
D0587,anak,NOUN,
D0587,akses,NOUN,
D0587,lihat,VERB,
D0587,handphone,NOUN,
D0587,timbul,VERB,
D0587,efek,NOUN,
D0587,signifikan,ADJ,
D0587,hadap,NOUN,
D0587,pengaruh,NOUN,
D0587,imam,NOUN,
D0587,kontrol,NOUN,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,timbul,ADJ,
D0587,maju,VERB,
D0587,teknologi,NOUN,
D0587,bendung,NOUN,
D0587,gaul,NOUN,
D0587,anak,NOUN,
D0587,butuh,VERB,
D0587,kontrol,NOUN,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,pantau,NOUN,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,tang,NOUN,
D0587,lihat,VERB,
D0587,medsos,NOUN,
D0587,natural,ADJ,
D0587,azwar,NOUN,
D0587,sangka,VERB,
D0587,hukum,NOUN,
D0587,keluarga,NOUN,
D0587,korban,NOUN,
D0587,timpal,NOUN,
D0587,ancam,NOUN,
D0587,pidana,NOUN,
D0587,ancam,NOUN,
D0587,pidana,NOUN,
D0587,beda,VERB,
D0587,orang,NOUN,
D0587,dewasa,NOUN,
D0587,anak,NOUN,
D0587,bangsa,NOUN,
D0587,tindak,NOUN,
D0587,pidana,NOUN,
D0587,negara,NOUN,
D0587,pikir,NOUN,
D0587,hidup,NOUN,
D0587,anak,NOUN,
D0587,hukum,NOUN,
D0587,adil,ADJ,
D0587,korban,NOUN,
D0587,keluarga,NOUN,
D0587,korban,NOUN,
D0587,sangka,VERB,
D0587,hukum,NOUN,
D0587,harap,NOUN,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,kontrol,NOUN,
D0587,awas anak,NOUN,
D0587,peran,NOUN,
D0587,orang,NOUN,
D0587,dewasa,ADJ,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,minimal,ADJ,
D0587,orang,NOUN,
D0587,tua,ADJ,
D0587,giat,VERB,
D0587,positif,ADJ,
D0587,anak,NOUN,
D0587,awas,NOUN,
D0587,pungkas,VERB,
D0588,laku,NOUN,
D0588,bunuh,VERB,
D0588,perkosa,NOUN,
D0588,aa,PROPN,
D0588,14,NUM,
D0588,orang,NOUN,
D0588,remaja,NOUN,
D0588,putri,NOUN,
D0588,kubur,NOUN,
D0588,cina,PROPN,
D0588,palembang,PROPN,
D0588,tangkap,NOUN,
D0588,sangka,NOUN,
D0588,sangka,NOUN,
D0588,rupa,NOUN,
D0588,anak,NOUN,
D0588,umur,NOUN,
D0588,korban,NOUN,
D0588,hukum,NOUN,
D0588,universitas,NOUN,
D0588,taman,NOUN,
D0588,siswa,NOUN,
D0588,palembang,PROPN,
D0588,dr,PROPN,
D0588,azwar,NOUN,
D0588,agus,NOUN,
D0588,prihatin,NOUN,
D0588,bunuh,VERB,
D0588,remaja,NOUN,
D0588,putri,NOUN,
D0588,laku,NOUN,
D0588,remaja,NOUN,
D0588,lakilaki,NOUN,
D0588,usia,NOUN,
D0588,baya,NOUN,
D0588,korban,NOUN,
D0588,prihatin,NOUN,
D0588,lihat,VERB,
D0588,aspek,NOUN,
D0588,hukum,NOUN,
D0588,jahat,NOUN,
D0588,bendung,NOUN,
D0588,iring,NOUN,
D0588,kembang,NOUN,
D0588,ilmu,NOUN,
D0588,teknologi,NOUN,
D0588,peran,NOUN,
D0588,media,NOUN,
D0588,sosial,NOUN,
D0588,salah,ADJ,
D0588,sangka,VERB,
D0588,akses,NOUN,
D0588,film,NOUN,
D0588,biru,ADJ,
D0588,porno,NOUN,
D0588,kamis,NOUN,
D0588,592024,NUM,
D0588,scroll,NOUN,
D0588,to,PROPN,
D0588,continue,X,
D0588,with,X,
D0588,content,X,
D0588,kontenkonten,X,
D0588,negatif,ADJ,
D0588,seksual,NOUN,
D0588,hindar,NOUN,
D0588,picu,NOUN,
D0588,jahat,NOUN,
D0588,bukti,NOUN,
D0588,anak,NOUN,
D0588,akses,NOUN,
D0588,kontenkonten,NOUN,
D0588,pornografi,NOUN,
D0588,picu,NOUN,
D0588,tindak,NOUN,
D0588,pidana,NOUN,
D0588,konten,NOUN,
D0588,film,NOUN,
D0588,porno,NOUN,
D0588,akses,NOUN,
D0588,anakanak,NOUN,
D0588,akses,NOUN,
D0588,orang,NOUN,
D0588,dewasa,ADJ,
D0588,picu,NOUN,
D0588,tindak,NOUN,
D0588,kriminalitas,NOUN,
D0588,hadap,NOUN,
D0588,orang,NOUN,
D0588,anak,NOUN,
D0588,akses,NOUN,
D0588,lihat,VERB,
D0588,handphone,NOUN,
D0588,timbul,VERB,
D0588,efek,NOUN,
D0588,signifikan,ADJ,
D0588,hadap,NOUN,
D0588,pengaruh,NOUN,
D0588,imam,NOUN,
D0588,kontrol,NOUN,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,timbul,ADJ,
D0588,maju,VERB,
D0588,teknologi,NOUN,
D0588,bendung,NOUN,
D0588,gaul,NOUN,
D0588,anak,NOUN,
D0588,butuh,VERB,
D0588,kontrol,NOUN,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,pantau,NOUN,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,tang,NOUN,
D0588,lihat,VERB,
D0588,medsos,NOUN,
D0588,natural,ADJ,
D0588,azwar,NOUN,
D0588,sangka,VERB,
D0588,hukum,NOUN,
D0588,keluarga,NOUN,
D0588,korban,NOUN,
D0588,timpal,NOUN,
D0588,ancam,NOUN,
D0588,pidana,NOUN,
D0588,ancam,NOUN,
D0588,pidana,NOUN,
D0588,beda,VERB,
D0588,orang,NOUN,
D0588,dewasa,NOUN,
D0588,anak,NOUN,
D0588,bangsa,NOUN,
D0588,tindak,NOUN,
D0588,pidana,NOUN,
D0588,negara,NOUN,
D0588,pikir,NOUN,
D0588,hidup,NOUN,
D0588,anak,NOUN,
D0588,hukum,NOUN,
D0588,adil,ADJ,
D0588,korban,NOUN,
D0588,keluarga,NOUN,
D0588,korban,NOUN,
D0588,sangka,VERB,
D0588,hukum,NOUN,
D0588,harap,NOUN,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,kontrol,NOUN,
D0588,awas anak,NOUN,
D0588,peran,NOUN,
D0588,orang,NOUN,
D0588,dewasa,ADJ,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,minimal,ADJ,
D0588,orang,NOUN,
D0588,tua,ADJ,
D0588,giat,VERB,
D0588,positif,ADJ,
D0588,anak,NOUN,
D0588,awas,NOUN,
D0588,pungkas,VERB,
D0589,laku,NOUN,
D0589,bunuh,VERB,
D0589,perkosa,NOUN,
D0589,aa,PROPN,
D0589,14,NUM,
D0589,orang,NOUN,
D0589,remaja,NOUN,
D0589,putri,NOUN,
D0589,kubur,NOUN,
D0589,cina,PROPN,
D0589,palembang,PROPN,
D0589,tangkap,NOUN,
D0589,sangka,NOUN,
D0589,sangka,NOUN,
D0589,rupa,NOUN,
D0589,anak,NOUN,
D0589,umur,NOUN,
D0589,korban,NOUN,
D0589,hukum,NOUN,
D0589,universitas,NOUN,
D0589,taman,NOUN,
D0589,siswa,NOUN,
D0589,palembang,PROPN,
D0589,dr,PROPN,
D0589,azwar,NOUN,
D0589,agus,NOUN,
D0589,prihatin,NOUN,
D0589,bunuh,VERB,
D0589,remaja,NOUN,
D0589,putri,NOUN,
D0589,laku,NOUN,
D0589,remaja,NOUN,
D0589,lakilaki,NOUN,
D0589,usia,NOUN,
D0589,baya,NOUN,
D0589,korban,NOUN,
D0589,prihatin,NOUN,
D0589,lihat,VERB,
D0589,aspek,NOUN,
D0589,hukum,NOUN,
D0589,jahat,NOUN,
D0589,bendung,NOUN,
D0589,iring,NOUN,
D0589,kembang,NOUN,
D0589,ilmu,NOUN,
D0589,teknologi,NOUN,
D0589,peran,NOUN,
D0589,media,NOUN,
D0589,sosial,NOUN,
D0589,salah,ADJ,
D0589,sangka,VERB,
D0589,akses,NOUN,
D0589,film,NOUN,
D0589,biru,ADJ,
D0589,porno,NOUN,
D0589,kamis,NOUN,
D0589,592024,NUM,
D0589,scroll,NOUN,
D0589,to,PROPN,
D0589,continue,X,
D0589,with,X,
D0589,content,X,
D0589,kontenkonten,X,
D0589,negatif,ADJ,
D0589,seksual,NOUN,
D0589,hindar,NOUN,
D0589,picu,NOUN,
D0589,jahat,NOUN,
D0589,bukti,NOUN,
D0589,anak,NOUN,
D0589,akses,NOUN,
D0589,kontenkonten,NOUN,
D0589,pornografi,NOUN,
D0589,picu,NOUN,
D0589,tindak,NOUN,
D0589,pidana,NOUN,
D0589,konten,NOUN,
D0589,film,NOUN,
D0589,porno,NOUN,
D0589,akses,NOUN,
D0589,anakanak,NOUN,
D0589,akses,NOUN,
D0589,orang,NOUN,
D0589,dewasa,ADJ,
D0589,picu,NOUN,
D0589,tindak,NOUN,
D0589,kriminalitas,NOUN,
D0589,hadap,NOUN,
D0589,orang,NOUN,
D0589,anak,NOUN,
D0589,akses,NOUN,
D0589,lihat,VERB,
D0589,handphone,NOUN,
D0589,timbul,VERB,
D0589,efek,NOUN,
D0589,signifikan,ADJ,
D0589,hadap,NOUN,
D0589,pengaruh,NOUN,
D0589,imam,NOUN,
D0589,kontrol,NOUN,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,timbul,ADJ,
D0589,maju,VERB,
D0589,teknologi,NOUN,
D0589,bendung,NOUN,
D0589,gaul,NOUN,
D0589,anak,NOUN,
D0589,butuh,VERB,
D0589,kontrol,NOUN,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,pantau,NOUN,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,tang,NOUN,
D0589,lihat,VERB,
D0589,medsos,NOUN,
D0589,natural,ADJ,
D0589,azwar,NOUN,
D0589,sangka,VERB,
D0589,hukum,NOUN,
D0589,keluarga,NOUN,
D0589,korban,NOUN,
D0589,timpal,NOUN,
D0589,ancam,NOUN,
D0589,pidana,NOUN,
D0589,ancam,NOUN,
D0589,pidana,NOUN,
D0589,beda,VERB,
D0589,orang,NOUN,
D0589,dewasa,NOUN,
D0589,anak,NOUN,
D0589,bangsa,NOUN,
D0589,tindak,NOUN,
D0589,pidana,NOUN,
D0589,negara,NOUN,
D0589,pikir,NOUN,
D0589,hidup,NOUN,
D0589,anak,NOUN,
D0589,hukum,NOUN,
D0589,adil,ADJ,
D0589,korban,NOUN,
D0589,keluarga,NOUN,
D0589,korban,NOUN,
D0589,sangka,VERB,
D0589,hukum,NOUN,
D0589,harap,NOUN,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,kontrol,NOUN,
D0589,awas anak,NOUN,
D0589,peran,NOUN,
D0589,orang,NOUN,
D0589,dewasa,ADJ,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,minimal,ADJ,
D0589,orang,NOUN,
D0589,tua,ADJ,
D0589,giat,VERB,
D0589,positif,ADJ,
D0589,anak,NOUN,
D0589,awas,NOUN,
D0589,pungkas,VERB,
D0590,laku,NOUN,
D0590,bunuh,VERB,
D0590,perkosa,NOUN,
D0590,aa,PROPN,
D0590,14,NUM,
D0590,orang,NOUN,
D0590,remaja,NOUN,
D0590,putri,NOUN,
D0590,kubur,NOUN,
D0590,cina,PROPN,
D0590,palembang,PROPN,
D0590,tangkap,NOUN,
D0590,sangka,NOUN,
D0590,sangka,NOUN,
D0590,rupa,NOUN,
D0590,anak,NOUN,
D0590,umur,NOUN,
D0590,korban,NOUN,
D0590,hukum,NOUN,
D0590,universitas,NOUN,
D0590,taman,NOUN,
D0590,siswa,NOUN,
D0590,palembang,PROPN,
D0590,dr,PROPN,
D0590,azwar,NOUN,
D0590,agus,NOUN,
D0590,prihatin,NOUN,
D0590,bunuh,VERB,
D0590,remaja,NOUN,
D0590,putri,NOUN,
D0590,laku,NOUN,
D0590,remaja,NOUN,
D0590,lakilaki,NOUN,
D0590,usia,NOUN,
D0590,baya,NOUN,
D0590,korban,NOUN,
D0590,prihatin,NOUN,
D0590,lihat,VERB,
D0590,aspek,NOUN,
D0590,hukum,NOUN,
D0590,jahat,NOUN,
D0590,bendung,NOUN,
D0590,iring,NOUN,
D0590,kembang,NOUN,
D0590,ilmu,NOUN,
D0590,teknologi,NOUN,
D0590,peran,NOUN,
D0590,media,NOUN,
D0590,sosial,NOUN,
D0590,salah,ADJ,
D0590,sangka,VERB,
D0590,akses,NOUN,
D0590,film,NOUN,
D0590,biru,ADJ,
D0590,porno,NOUN,
D0590,kamis,NOUN,
D0590,592024,NUM,
D0590,scroll,NOUN,
D0590,to,PROPN,
D0590,continue,X,
D0590,with,X,
D0590,content,X,
D0590,kontenkonten,X,
D0590,negatif,ADJ,
D0590,seksual,NOUN,
D0590,hindar,NOUN,
D0590,picu,NOUN,
D0590,jahat,NOUN,
D0590,bukti,NOUN,
D0590,anak,NOUN,
D0590,akses,NOUN,
D0590,kontenkonten,NOUN,
D0590,pornografi,NOUN,
D0590,picu,NOUN,
D0590,tindak,NOUN,
D0590,pidana,NOUN,
D0590,konten,NOUN,
D0590,film,NOUN,
D0590,porno,NOUN,
D0590,akses,NOUN,
D0590,anakanak,NOUN,
D0590,akses,NOUN,
D0590,orang,NOUN,
D0590,dewasa,ADJ,
D0590,picu,NOUN,
D0590,tindak,NOUN,
D0590,kriminalitas,NOUN,
D0590,hadap,NOUN,
D0590,orang,NOUN,
D0590,anak,NOUN,
D0590,akses,NOUN,
D0590,lihat,VERB,
D0590,handphone,NOUN,
D0590,timbul,VERB,
D0590,efek,NOUN,
D0590,signifikan,ADJ,
D0590,hadap,NOUN,
D0590,pengaruh,NOUN,
D0590,imam,NOUN,
D0590,kontrol,NOUN,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,timbul,ADJ,
D0590,maju,VERB,
D0590,teknologi,NOUN,
D0590,bendung,NOUN,
D0590,gaul,NOUN,
D0590,anak,NOUN,
D0590,butuh,VERB,
D0590,kontrol,NOUN,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,pantau,NOUN,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,tang,NOUN,
D0590,lihat,VERB,
D0590,medsos,NOUN,
D0590,natural,ADJ,
D0590,azwar,NOUN,
D0590,sangka,VERB,
D0590,hukum,NOUN,
D0590,keluarga,NOUN,
D0590,korban,NOUN,
D0590,timpal,NOUN,
D0590,ancam,NOUN,
D0590,pidana,NOUN,
D0590,ancam,NOUN,
D0590,pidana,NOUN,
D0590,beda,VERB,
D0590,orang,NOUN,
D0590,dewasa,NOUN,
D0590,anak,NOUN,
D0590,bangsa,NOUN,
D0590,tindak,NOUN,
D0590,pidana,NOUN,
D0590,negara,NOUN,
D0590,pikir,NOUN,
D0590,hidup,NOUN,
D0590,anak,NOUN,
D0590,hukum,NOUN,
D0590,adil,ADJ,
D0590,korban,NOUN,
D0590,keluarga,NOUN,
D0590,korban,NOUN,
D0590,sangka,VERB,
D0590,hukum,NOUN,
D0590,harap,NOUN,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,kontrol,NOUN,
D0590,awas anak,NOUN,
D0590,peran,NOUN,
D0590,orang,NOUN,
D0590,dewasa,ADJ,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,minimal,ADJ,
D0590,orang,NOUN,
D0590,tua,ADJ,
D0590,giat,VERB,
D0590,positif,ADJ,
D0590,anak,NOUN,
D0590,awas,NOUN,
D0590,pungkas,VERB,
D0591,laku,NOUN,
D0591,bunuh,VERB,
D0591,perkosa,NOUN,
D0591,aa,PROPN,
D0591,14,NUM,
D0591,orang,NOUN,
D0591,remaja,NOUN,
D0591,putri,NOUN,
D0591,kubur,NOUN,
D0591,cina,PROPN,
D0591,palembang,PROPN,
D0591,tangkap,NOUN,
D0591,sangka,NOUN,
D0591,sangka,NOUN,
D0591,rupa,NOUN,
D0591,anak,NOUN,
D0591,umur,NOUN,
D0591,korban,NOUN,
D0591,hukum,NOUN,
D0591,universitas,NOUN,
D0591,taman,NOUN,
D0591,siswa,NOUN,
D0591,palembang,PROPN,
D0591,dr,PROPN,
D0591,azwar,NOUN,
D0591,agus,NOUN,
D0591,prihatin,NOUN,
D0591,bunuh,VERB,
D0591,remaja,NOUN,
D0591,putri,NOUN,
D0591,laku,NOUN,
D0591,remaja,NOUN,
D0591,lakilaki,NOUN,
D0591,usia,NOUN,
D0591,baya,NOUN,
D0591,korban,NOUN,
D0591,prihatin,NOUN,
D0591,lihat,VERB,
D0591,aspek,NOUN,
D0591,hukum,NOUN,
D0591,jahat,NOUN,
D0591,bendung,NOUN,
D0591,iring,NOUN,
D0591,kembang,NOUN,
D0591,ilmu,NOUN,
D0591,teknologi,NOUN,
D0591,peran,NOUN,
D0591,media,NOUN,
D0591,sosial,NOUN,
D0591,salah,ADJ,
D0591,sangka,VERB,
D0591,akses,NOUN,
D0591,film,NOUN,
D0591,biru,ADJ,
D0591,porno,NOUN,
D0591,kamis,NOUN,
D0591,592024,NUM,
D0591,scroll,NOUN,
D0591,to,PROPN,
D0591,continue,X,
D0591,with,X,
D0591,content,X,
D0591,kontenkonten,X,
D0591,negatif,ADJ,
D0591,seksual,NOUN,
D0591,hindar,NOUN,
D0591,picu,NOUN,
D0591,jahat,NOUN,
D0591,bukti,NOUN,
D0591,anak,NOUN,
D0591,akses,NOUN,
D0591,kontenkonten,NOUN,
D0591,pornografi,NOUN,
D0591,picu,NOUN,
D0591,tindak,NOUN,
D0591,pidana,NOUN,
D0591,konten,NOUN,
D0591,film,NOUN,
D0591,porno,NOUN,
D0591,akses,NOUN,
D0591,anakanak,NOUN,
D0591,akses,NOUN,
D0591,orang,NOUN,
D0591,dewasa,ADJ,
D0591,picu,NOUN,
D0591,tindak,NOUN,
D0591,kriminalitas,NOUN,
D0591,hadap,NOUN,
D0591,orang,NOUN,
D0591,anak,NOUN,
D0591,akses,NOUN,
D0591,lihat,VERB,
D0591,handphone,NOUN,
D0591,timbul,VERB,
D0591,efek,NOUN,
D0591,signifikan,ADJ,
D0591,hadap,NOUN,
D0591,pengaruh,NOUN,
D0591,imam,NOUN,
D0591,kontrol,NOUN,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,timbul,ADJ,
D0591,maju,VERB,
D0591,teknologi,NOUN,
D0591,bendung,NOUN,
D0591,gaul,NOUN,
D0591,anak,NOUN,
D0591,butuh,VERB,
D0591,kontrol,NOUN,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,pantau,NOUN,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,tang,NOUN,
D0591,lihat,VERB,
D0591,medsos,NOUN,
D0591,natural,ADJ,
D0591,azwar,NOUN,
D0591,sangka,VERB,
D0591,hukum,NOUN,
D0591,keluarga,NOUN,
D0591,korban,NOUN,
D0591,timpal,NOUN,
D0591,ancam,NOUN,
D0591,pidana,NOUN,
D0591,ancam,NOUN,
D0591,pidana,NOUN,
D0591,beda,VERB,
D0591,orang,NOUN,
D0591,dewasa,NOUN,
D0591,anak,NOUN,
D0591,bangsa,NOUN,
D0591,tindak,NOUN,
D0591,pidana,NOUN,
D0591,negara,NOUN,
D0591,pikir,NOUN,
D0591,hidup,NOUN,
D0591,anak,NOUN,
D0591,hukum,NOUN,
D0591,adil,ADJ,
D0591,korban,NOUN,
D0591,keluarga,NOUN,
D0591,korban,NOUN,
D0591,sangka,VERB,
D0591,hukum,NOUN,
D0591,harap,NOUN,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,kontrol,NOUN,
D0591,awas anak,NOUN,
D0591,peran,NOUN,
D0591,orang,NOUN,
D0591,dewasa,ADJ,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,minimal,ADJ,
D0591,orang,NOUN,
D0591,tua,ADJ,
D0591,giat,VERB,
D0591,positif,ADJ,
D0591,anak,NOUN,
D0591,awas,NOUN,
D0591,pungkas,VERB,
D0592,laku,NOUN,
D0592,bunuh,VERB,
D0592,perkosa,NOUN,
D0592,aa,PROPN,
D0592,14,NUM,
D0592,orang,NOUN,
D0592,remaja,NOUN,
D0592,putri,NOUN,
D0592,kubur,NOUN,
D0592,cina,PROPN,
D0592,palembang,PROPN,
D0592,tangkap,NOUN,
D0592,sangka,NOUN,
D0592,sangka,NOUN,
D0592,rupa,NOUN,
D0592,anak,NOUN,
D0592,umur,NOUN,
D0592,korban,NOUN,
D0592,hukum,NOUN,
D0592,universitas,NOUN,
D0592,taman,NOUN,
D0592,siswa,NOUN,
D0592,palembang,PROPN,
D0592,dr,PROPN,
D0592,azwar,NOUN,
D0592,agus,NOUN,
D0592,prihatin,NOUN,
D0592,bunuh,VERB,
D0592,remaja,NOUN,
D0592,putri,NOUN,
D0592,laku,NOUN,
D0592,remaja,NOUN,
D0592,lakilaki,NOUN,
D0592,usia,NOUN,
D0592,baya,NOUN,
D0592,korban,NOUN,
D0592,prihatin,NOUN,
D0592,lihat,VERB,
D0592,aspek,NOUN,
D0592,hukum,NOUN,
D0592,jahat,NOUN,
D0592,bendung,NOUN,
D0592,iring,NOUN,
D0592,kembang,NOUN,
D0592,ilmu,NOUN,
D0592,teknologi,NOUN,
D0592,peran,NOUN,
D0592,media,NOUN,
D0592,sosial,NOUN,
D0592,salah,ADJ,
D0592,sangka,VERB,
D0592,akses,NOUN,
D0592,film,NOUN,
D0592,biru,ADJ,
D0592,porno,NOUN,
D0592,kamis,NOUN,
D0592,592024,NUM,
D0592,scroll,NOUN,
D0592,to,PROPN,
D0592,continue,X,
D0592,with,X,
D0592,content,X,
D0592,kontenkonten,X,
D0592,negatif,ADJ,
D0592,seksual,NOUN,
D0592,hindar,NOUN,
D0592,picu,NOUN,
D0592,jahat,NOUN,
D0592,bukti,NOUN,
D0592,anak,NOUN,
D0592,akses,NOUN,
D0592,kontenkonten,NOUN,
D0592,pornografi,NOUN,
D0592,picu,NOUN,
D0592,tindak,NOUN,
D0592,pidana,NOUN,
D0592,konten,NOUN,
D0592,film,NOUN,
D0592,porno,NOUN,
D0592,akses,NOUN,
D0592,anakanak,NOUN,
D0592,akses,NOUN,
D0592,orang,NOUN,
D0592,dewasa,ADJ,
D0592,picu,NOUN,
D0592,tindak,NOUN,
D0592,kriminalitas,NOUN,
D0592,hadap,NOUN,
D0592,orang,NOUN,
D0592,anak,NOUN,
D0592,akses,NOUN,
D0592,lihat,VERB,
D0592,handphone,NOUN,
D0592,timbul,VERB,
D0592,efek,NOUN,
D0592,signifikan,ADJ,
D0592,hadap,NOUN,
D0592,pengaruh,NOUN,
D0592,imam,NOUN,
D0592,kontrol,NOUN,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,timbul,ADJ,
D0592,maju,VERB,
D0592,teknologi,NOUN,
D0592,bendung,NOUN,
D0592,gaul,NOUN,
D0592,anak,NOUN,
D0592,butuh,VERB,
D0592,kontrol,NOUN,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,pantau,NOUN,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,tang,NOUN,
D0592,lihat,VERB,
D0592,medsos,NOUN,
D0592,natural,ADJ,
D0592,azwar,NOUN,
D0592,sangka,VERB,
D0592,hukum,NOUN,
D0592,keluarga,NOUN,
D0592,korban,NOUN,
D0592,timpal,NOUN,
D0592,ancam,NOUN,
D0592,pidana,NOUN,
D0592,ancam,NOUN,
D0592,pidana,NOUN,
D0592,beda,VERB,
D0592,orang,NOUN,
D0592,dewasa,NOUN,
D0592,anak,NOUN,
D0592,bangsa,NOUN,
D0592,tindak,NOUN,
D0592,pidana,NOUN,
D0592,negara,NOUN,
D0592,pikir,NOUN,
D0592,hidup,NOUN,
D0592,anak,NOUN,
D0592,hukum,NOUN,
D0592,adil,ADJ,
D0592,korban,NOUN,
D0592,keluarga,NOUN,
D0592,korban,NOUN,
D0592,sangka,VERB,
D0592,hukum,NOUN,
D0592,harap,NOUN,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,kontrol,NOUN,
D0592,awas anak,NOUN,
D0592,peran,NOUN,
D0592,orang,NOUN,
D0592,dewasa,ADJ,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,minimal,ADJ,
D0592,orang,NOUN,
D0592,tua,ADJ,
D0592,giat,VERB,
D0592,positif,ADJ,
D0592,anak,NOUN,
D0592,awas,NOUN,
D0592,pungkas,VERB,
D0593,laku,NOUN,
D0593,bunuh,VERB,
D0593,perkosa,NOUN,
D0593,aa,PROPN,
D0593,14,NUM,
D0593,orang,NOUN,
D0593,remaja,NOUN,
D0593,putri,NOUN,
D0593,kubur,NOUN,
D0593,cina,PROPN,
D0593,palembang,PROPN,
D0593,tangkap,NOUN,
D0593,sangka,NOUN,
D0593,sangka,NOUN,
D0593,rupa,NOUN,
D0593,anak,NOUN,
D0593,umur,NOUN,
D0593,korban,NOUN,
D0593,hukum,NOUN,
D0593,universitas,NOUN,
D0593,taman,NOUN,
D0593,siswa,NOUN,
D0593,palembang,PROPN,
D0593,dr,PROPN,
D0593,azwar,NOUN,
D0593,agus,NOUN,
D0593,prihatin,NOUN,
D0593,bunuh,VERB,
D0593,remaja,NOUN,
D0593,putri,NOUN,
D0593,laku,NOUN,
D0593,remaja,NOUN,
D0593,lakilaki,NOUN,
D0593,usia,NOUN,
D0593,baya,NOUN,
D0593,korban,NOUN,
D0593,prihatin,NOUN,
D0593,lihat,VERB,
D0593,aspek,NOUN,
D0593,hukum,NOUN,
D0593,jahat,NOUN,
D0593,bendung,NOUN,
D0593,iring,NOUN,
D0593,kembang,NOUN,
D0593,ilmu,NOUN,
D0593,teknologi,NOUN,
D0593,peran,NOUN,
D0593,media,NOUN,
D0593,sosial,NOUN,
D0593,salah,ADJ,
D0593,sangka,VERB,
D0593,akses,NOUN,
D0593,film,NOUN,
D0593,biru,ADJ,
D0593,porno,NOUN,
D0593,kamis,NOUN,
D0593,592024,NUM,
D0593,scroll,NOUN,
D0593,to,PROPN,
D0593,continue,X,
D0593,with,X,
D0593,content,X,
D0593,kontenkonten,X,
D0593,negatif,ADJ,
D0593,seksual,NOUN,
D0593,hindar,NOUN,
D0593,picu,NOUN,
D0593,jahat,NOUN,
D0593,bukti,NOUN,
D0593,anak,NOUN,
D0593,akses,NOUN,
D0593,kontenkonten,NOUN,
D0593,pornografi,NOUN,
D0593,picu,NOUN,
D0593,tindak,NOUN,
D0593,pidana,NOUN,
D0593,konten,NOUN,
D0593,film,NOUN,
D0593,porno,NOUN,
D0593,akses,NOUN,
D0593,anakanak,NOUN,
